customer_id,product_id,purchase_count,avg_interval_days,std_interval_days,last_purchase_date,days_since_last_purchase,product_reorder_ratio,opportunity_status,opportunity_status_v2,regularity_score,history_score,timing_score,confidence_score_v2,avg_quantity,median_quantity,avg_unit_price,median_line_value,expected_revenue,opportunity_score_v2,customer_name,product_name,recommendation
51,76,8,132.4,95.8,2025-07-23,161,1.216012084592145,overdue,overdue,0.27643504531722063,1.0,0.7839879154078551,62.0,6.1,5.0,200.22,1010.6,1001.1,62068.200000000004,Klient_051,Produkt_076,Skontaktuj się z klientem pilnie
118,90,8,127.0,99.0,2025-07-17,167,1.31496062992126,overdue,overdue,0.22047244094488194,1.0,0.68503937007874,57.0,12.0,11.5,94.55,1062.64,1087.32,61977.24,Klient_118,Produkt_090,Skontaktuj się z klientem pilnie
197,85,10,101.1,65.1,2025-07-27,157,1.5529179030662712,overdue,overdue,0.35608308605341243,1.0,0.4470820969337288,57.2,6.2,3.5,309.22,1015.5,1082.27,61905.844000000005,Klient_197,Produkt_085,Skontaktuj się z klientem pilnie
122,33,7,138.7,62.3,2025-08-19,134,0.9661139149242971,due_soon,due_soon,0.5508291276135544,0.875,0.9661139149242971,75.2,9.0,7.0,116.48,872.76,815.36,61315.072,Klient_122,Produkt_033,Przygotuj ofertę ponownego zakupu
158,89,8,120.1,47.4,2025-05-14,231,1.9233971690258118,overdue,overdue,0.6053288925895087,1.0,0.07660283097418819,59.2,11.8,12.0,85.74,1001.64,1028.88,60909.69600000001,Klient_158,Produkt_089,Skontaktuj się z klientem pilnie
118,78,11,88.9,80.8,2025-07-17,167,1.8785151856017996,overdue,overdue,0.09111361079865021,1.0,0.12148481439820036,37.1,11.5,14.0,116.7,1732.92,1633.8,60613.98,Klient_118,Produkt_078,Skontaktuj się z klientem pilnie
74,139,4,192.7,94.8,2025-05-15,230,1.1935651271406331,due_soon,due_soon,0.5080435910742086,0.5,0.8064348728593669,58.0,7.0,5.5,188.0,1032.08,1034.0,59972.0,Klient_074,Produkt_139,Przygotuj ofertę ponownego zakupu
20,90,14,68.8,50.7,2025-10-23,69,1.002906976744186,due_soon,due_soon,0.2630813953488371,1.0,0.997093023255814,66.8,11.0,9.5,94.49,949.6,897.66,59963.687999999995,Klient_020,Produkt_090,Przygotuj ofertę ponownego zakupu
244,96,10,106.8,124.0,2025-09-05,117,1.0955056179775282,due_soon,due_soon,0.0,1.0,0.9044943820224718,52.6,9.0,9.5,118.98,1136.8,1130.31,59454.306,Klient_244,Produkt_096,Przygotuj ofertę ponownego zakupu
180,72,15,65.6,40.3,2025-09-13,109,1.6615853658536588,overdue,overdue,0.385670731707317,1.0,0.3384146341463412,55.8,10.8,11.0,96.86,1086.6,1065.46,59452.668,Klient_180,Produkt_072,Skontaktuj się z klientem pilnie
228,89,25,42.5,17.4,2025-10-29,63,1.4823529411764707,overdue,overdue,0.5905882352941176,1.0,0.5176470588235293,69.5,9.8,10.0,85.52,870.0,855.2,59436.4,Klient_228,Produkt_089,Skontaktuj się z klientem pilnie
293,94,8,125.1,60.2,2025-09-12,110,0.8792965627498002,due_soon,due_soon,0.518784972022382,1.0,0.8792965627498002,75.3,10.5,9.0,87.41,816.98,786.69,59237.757000000005,Klient_293,Produkt_094,Przygotuj ofertę ponownego zakupu
12,30,16,62.2,59.9,2025-09-02,120,1.9292604501607715,overdue,overdue,0.036977491961414866,1.0,0.07073954983922848,33.4,8.1,5.5,322.28,1778.92,1772.54,59202.835999999996,Klient_012,Produkt_030,Skontaktuj się z klientem pilnie
154,65,5,198.8,102.2,2025-05-20,225,1.1317907444668007,due_soon,due_soon,0.4859154929577465,0.625,0.8682092555331993,62.3,10.6,12.0,79.13,910.92,949.56,59157.587999999996,Klient_154,Produkt_065,Przygotuj ofertę ponownego zakupu
293,55,9,104.4,69.2,2025-08-02,151,1.446360153256705,overdue,overdue,0.33716475095785436,1.0,0.553639846743295,59.0,5.4,5.0,199.28,921.65,996.4,58787.6,Klient_293,Produkt_055,Skontaktuj się z klientem pilnie
131,14,17,60.0,48.4,2025-09-13,109,1.8166666666666667,overdue,overdue,0.19333333333333336,1.0,0.18333333333333335,43.3,10.3,12.0,112.59,1393.6,1351.08,58501.763999999996,Klient_131,Produkt_014,Skontaktuj się z klientem pilnie
113,60,6,183.2,202.6,2025-07-25,159,0.8679039301310044,due_soon,due_soon,0.0,0.75,0.8679039301310044,44.2,10.0,8.0,165.37,1293.87,1322.96,58474.832,Klient_113,Produkt_060,Przygotuj ofertę ponownego zakupu
140,51,4,158.3,180.7,2025-04-27,248,1.5666456096020214,overdue,overdue,0.0,0.5,0.43335439039797863,25.8,9.8,9.5,237.26,2329.12,2253.97,58152.426,Klient_140,Produkt_051,Skontaktuj się z klientem pilnie
201,10,3,296.5,112.4,2024-11-01,425,1.433389544688027,overdue,overdue,0.6209106239460371,0.375,0.5666104553119731,53.4,8.7,6.0,178.35,1096.5,1070.1,57143.34,Klient_201,Produkt_010,Skontaktuj się z klientem pilnie
165,72,11,91.0,69.4,2025-07-21,163,1.7912087912087913,overdue,overdue,0.2373626373626373,1.0,0.20879120879120872,45.9,11.1,13.0,95.58,1292.46,1242.54,57032.585999999996,Klient_165,Produkt_072,Skontaktuj się z klientem pilnie
271,131,3,253.5,84.1,2024-09-01,486,1.9171597633136095,overdue,overdue,0.6682445759368836,0.375,0.08284023668639051,43.4,10.3,10.0,130.86,1362.9,1308.6,56793.23999999999,Klient_271,Produkt_131,Skontaktuj się z klientem pilnie
79,88,13,78.8,49.4,2025-10-17,75,0.9517766497461929,due_soon,due_soon,0.37309644670050757,1.0,0.9517766497461929,70.6,7.5,5.0,159.76,836.35,798.8,56395.27999999999,Klient_079,Produkt_088,Przygotuj ofertę ponownego zakupu
224,96,8,119.0,122.5,2025-08-19,134,1.1260504201680672,due_soon,due_soon,0.0,1.0,0.8739495798319328,51.8,8.6,9.0,120.11,1054.48,1080.99,55995.282,Klient_224,Produkt_096,Przygotuj ofertę ponownego zakupu
195,65,21,50.8,37.1,2025-10-26,66,1.299212598425197,overdue,overdue,0.2696850393700787,1.0,0.700787401574803,59.7,11.0,12.0,77.33,957.48,927.96,55399.21200000001,Klient_195,Produkt_065,Skontaktuj się z klientem pilnie
31,134,4,181.3,71.2,2025-03-01,305,1.6822945394373965,overdue,overdue,0.607280750137893,0.5,0.3177054605626035,50.3,4.5,4.5,243.48,1144.01,1095.66,55111.698000000004,Klient_031,Produkt_134,Skontaktuj się z klientem pilnie
119,33,4,230.3,185.5,2024-12-12,384,1.6673903603994789,overdue,overdue,0.19452887537993924,0.5,0.33260963960052115,32.1,13.5,14.0,122.5,1672.1,1715.0,55051.5,Klient_119,Produkt_033,Skontaktuj się z klientem pilnie
114,38,5,203.0,157.9,2025-05-15,230,1.1330049261083743,due_soon,due_soon,0.22216748768472905,0.625,0.8669950738916257,50.4,11.2,12.0,90.55,1088.16,1086.6,54764.63999999999,Klient_114,Produkt_038,Przygotuj ofertę ponownego zakupu
203,28,10,107.0,95.9,2025-09-01,121,1.1308411214953271,due_soon,due_soon,0.10373831775700926,1.0,0.8691588785046729,56.4,12.8,14.0,69.03,967.2,966.42,54506.087999999996,Klient_203,Produkt_028,Przygotuj ofertę ponownego zakupu
278,104,5,149.0,162.2,2025-04-30,245,1.6442953020134228,overdue,overdue,0.0,0.625,0.3557046979865772,27.6,11.4,10.0,196.31,1934.2,1963.1,54181.56,Klient_278,Produkt_104,Skontaktuj się z klientem pilnie
47,150,21,50.2,34.2,2025-10-17,75,1.4940239043824701,overdue,overdue,0.31872509960159356,1.0,0.5059760956175299,57.0,10.1,11.0,86.07,914.21,946.77,53965.89,Klient_047,Produkt_150,Skontaktuj się z klientem pilnie
146,88,11,81.6,85.6,2025-08-03,150,1.8382352941176472,overdue,overdue,0.0,1.0,0.1617647058823528,34.0,11.2,10.0,157.21,1563.3,1572.1,53451.399999999994,Klient_146,Produkt_088,Skontaktuj się z klientem pilnie
152,136,9,108.2,72.8,2025-07-04,180,1.6635859519408502,overdue,overdue,0.3271719038817006,1.0,0.33641404805914976,53.1,11.2,12.0,82.94,945.0,995.28,52849.368,Klient_152,Produkt_136,Skontaktuj się z klientem pilnie
285,123,3,239.5,84.1,2025-03-05,301,1.2567849686847599,overdue,overdue,0.6488517745302714,0.375,0.7432150313152401,59.0,9.0,7.0,125.14,879.83,875.98,51682.82,Klient_285,Produkt_123,Skontaktuj się z klientem pilnie
189,123,3,275.0,132.9,2024-09-11,476,1.730909090909091,overdue,overdue,0.5167272727272727,0.375,0.26909090909090905,41.2,12.0,9.0,137.36,1263.69,1236.24,50933.088,Klient_189,Produkt_123,Skontaktuj się z klientem pilnie
247,65,16,65.7,32.1,2025-10-30,62,0.943683409436834,due_soon,due_soon,0.5114155251141552,1.0,0.943683409436834,76.6,9.2,8.5,77.42,643.07,658.07,50408.162,Klient_247,Produkt_065,Przygotuj ofertę ponownego zakupu
14,2,10,99.7,50.8,2025-07-13,171,1.7151454363089267,overdue,overdue,0.4904714142427282,1.0,0.2848545636910733,59.2,10.6,10.5,79.16,826.44,831.18,49205.856,Klient_014,Produkt_002,Skontaktuj się z klientem pilnie
155,113,21,52.0,31.8,2025-11-12,49,0.9423076923076923,due_soon,due_soon,0.3884615384615384,1.0,0.9423076923076923,71.0,11.4,10.0,69.24,742.7,692.4,49160.4,Klient_155,Produkt_113,Przygotuj ofertę ponownego zakupu
265,122,8,125.4,39.6,2025-09-03,119,0.94896331738437,due_soon,due_soon,0.6842105263157895,1.0,0.94896331738437,84.5,13.1,15.5,37.33,589.0,578.62,48893.39,Klient_265,Produkt_122,Przygotuj ofertę ponownego zakupu
278,131,5,179.2,118.4,2025-03-06,300,1.674107142857143,overdue,overdue,0.3392857142857142,0.625,0.325892857142857,42.2,9.2,9.0,127.78,1156.68,1150.02,48530.844000000005,Klient_278,Produkt_131,Skontaktuj się z klientem pilnie
114,109,3,316.5,351.4,2024-11-17,409,1.2922590837282781,overdue,overdue,0.0,0.375,0.7077409162717219,28.9,8.0,9.0,184.65,1672.11,1661.85,48027.465,Klient_114,Produkt_109,Skontaktuj się z klientem pilnie
90,75,3,327.0,207.9,2025-03-12,294,0.8990825688073395,due_soon,due_soon,0.3642201834862385,0.375,0.8990825688073395,50.1,7.3,6.0,158.0,955.68,948.0,47494.8,Klient_090,Produkt_075,Przygotuj ofertę ponownego zakupu
147,45,4,194.7,166.2,2025-04-21,254,1.3045711350796096,overdue,overdue,0.14637904468412943,0.5,0.6954288649203904,39.0,14.8,16.0,75.56,1218.64,1208.96,47149.44,Klient_147,Produkt_045,Skontaktuj się z klientem pilnie
290,90,5,192.8,137.3,2025-04-24,251,1.3018672199170123,overdue,overdue,0.28786307053941906,0.625,0.6981327800829877,49.2,11.8,10.0,94.45,949.9,944.5,46469.4,Klient_290,Produkt_090,Skontaktuj się z klientem pilnie
83,35,11,94.2,48.4,2025-10-11,81,0.8598726114649681,due_soon,due_soon,0.4861995753715499,1.0,0.8598726114649681,73.4,10.0,10.0,62.75,614.7,627.5,46058.5,Klient_083,Produkt_035,Przygotuj ofertę ponownego zakupu
128,81,7,137.5,155.9,2025-05-01,244,1.7745454545454546,overdue,overdue,0.0,0.875,0.22545454545454535,31.9,10.4,13.0,109.93,1388.66,1429.09,45587.971,Klient_128,Produkt_081,Skontaktuj się z klientem pilnie
124,35,13,78.4,51.3,2025-09-11,111,1.415816326530612,overdue,overdue,0.34566326530612257,1.0,0.5841836734693879,60.2,10.5,12.0,62.62,745.03,751.44,45236.688,Klient_124,Produkt_035,Skontaktuj się z klientem pilnie
217,65,12,80.6,64.2,2025-07-26,158,1.9602977667493797,overdue,overdue,0.2034739454094292,1.0,0.03970223325062028,40.1,13.7,14.5,77.35,1111.88,1121.57,44974.957,Klient_217,Produkt_065,Skontaktuj się z klientem pilnie
100,64,16,62.4,35.4,2025-09-06,116,1.858974358974359,overdue,overdue,0.4326923076923077,1.0,0.14102564102564097,53.0,8.7,10.0,83.36,814.09,833.6,44180.8,Klient_100,Produkt_064,Skontaktuj się z klientem pilnie
160,83,8,116.7,33.7,2025-08-09,144,1.2339331619537275,overdue,overdue,0.7112253641816624,1.0,0.7660668380462725,81.2,10.6,10.5,51.15,535.36,537.07,43610.084,Klient_160,Produkt_083,Skontaktuj się z klientem pilnie
236,4,7,124.2,114.9,2025-06-27,187,1.5056360708534622,overdue,overdue,0.0748792270531401,0.875,0.4943639291465378,42.0,7.7,3.0,341.27,1050.0,1023.81,43000.02,Klient_236,Produkt_004,Skontaktuj się z klientem pilnie
127,130,3,305.0,55.2,2024-10-26,431,1.4131147540983606,overdue,overdue,0.8190163934426229,0.375,0.5868852459016394,62.8,3.7,3.0,227.53,674.55,682.59,42866.652,Klient_127,Produkt_130,Skontaktuj się z klientem pilnie
172,28,23,47.2,19.5,2025-11-04,57,1.2076271186440677,overdue,overdue,0.5868644067796611,1.0,0.7923728813559323,76.2,9.3,8.0,68.77,548.48,550.16,41922.192,Klient_172,Produkt_028,Skontaktuj się z klientem pilnie
69,113,10,87.0,42.5,2025-08-01,152,1.7471264367816093,overdue,overdue,0.5114942528735632,1.0,0.2528735632183907,59.3,10.7,10.0,69.64,695.74,696.4,41296.52,Klient_069,Produkt_113,Skontaktuj się z klientem pilnie
88,50,3,218.0,212.1,2024-11-20,406,1.8623853211009174,overdue,overdue,0.02706422018348631,0.375,0.13761467889908263,15.9,8.3,9.0,286.76,2615.94,2580.84,41035.356,Klient_088,Produkt_050,Skontaktuj się z klientem pilnie
71,83,6,176.4,153.3,2025-06-28,186,1.054421768707483,due_soon,due_soon,0.13095238095238093,0.75,0.945578231292517,52.0,13.3,15.0,52.46,781.28,786.9,40918.799999999996,Klient_071,Produkt_083,Przygotuj ofertę ponownego zakupu
99,78,10,101.7,81.4,2025-09-28,94,0.9242871189773845,due_soon,due_soon,0.19960668633235001,1.0,0.9242871189773845,62.1,8.0,5.5,118.94,655.58,654.17,40623.956999999995,Klient_099,Produkt_078,Przygotuj ofertę ponownego zakupu
248,77,9,111.5,44.9,2025-08-23,130,1.1659192825112108,due_soon,due_soon,0.5973094170403588,1.0,0.8340807174887892,77.7,9.3,9.0,57.03,497.61,513.27,39881.079,Klient_248,Produkt_077,Przygotuj ofertę ponownego zakupu
82,65,6,144.0,68.8,2025-04-28,247,1.7152777777777777,overdue,overdue,0.5222222222222223,0.75,0.2847222222222223,53.1,9.5,10.0,75.05,731.04,750.5,39851.55,Klient_082,Produkt_065,Skontaktuj się z klientem pilnie
74,2,6,148.6,113.6,2025-05-15,230,1.547779273216689,overdue,overdue,0.2355316285329745,0.75,0.45222072678331093,44.4,10.8,11.5,77.83,904.12,895.04,39739.776,Klient_074,Produkt_002,Skontaktuj się z klientem pilnie
224,45,4,191.3,74.4,2025-02-28,306,1.5995818086774698,overdue,overdue,0.6110820700470465,0.5,0.4004181913225302,52.5,9.5,10.5,71.36,731.64,749.28,39337.2,Klient_224,Produkt_045,Skontaktuj się z klientem pilnie
159,45,9,102.9,89.7,2025-09-26,96,0.9329446064139941,due_soon,due_soon,0.1282798833819242,1.0,0.9329446064139941,59.1,9.6,9.0,73.07,665.28,657.63,38865.933,Klient_159,Produkt_045,Przygotuj ofertę ponownego zakupu
105,90,7,148.7,127.5,2025-08-15,138,0.9280430396772025,due_soon,due_soon,0.14256893073301946,0.875,0.9280430396772025,55.9,8.1,7.0,94.29,616.14,660.03,36895.676999999996,Klient_105,Produkt_090,Przygotuj ofertę ponownego zakupu
284,114,18,60.6,34.6,2025-10-31,61,1.0066006600660067,due_soon,due_soon,0.429042904290429,1.0,0.9933993399339933,74.1,9.7,9.5,51.18,469.67,486.21,36028.16099999999,Klient_284,Produkt_114,Przygotuj ofertę ponownego zakupu
75,83,7,148.5,124.3,2025-08-01,152,1.0235690235690236,due_soon,due_soon,0.16296296296296298,0.875,0.9764309764309764,58.0,11.3,12.0,50.64,589.68,607.68,35245.439999999995,Klient_075,Produkt_083,Przygotuj ofertę ponownego zakupu
107,114,10,106.2,95.4,2025-08-25,128,1.2052730696798493,overdue,overdue,0.10169491525423724,1.0,0.7947269303201507,54.4,10.8,12.5,51.67,636.72,645.88,35135.871999999996,Klient_107,Produkt_114,Skontaktuj się z klientem pilnie
251,65,14,65.8,47.4,2025-09-14,108,1.6413373860182372,overdue,overdue,0.27963525835866265,1.0,0.3586626139817628,51.6,9.4,8.5,78.22,665.33,664.87,34307.292,Klient_251,Produkt_065,Skontaktuj się z klientem pilnie
264,136,6,148.2,117.9,2025-03-15,291,1.9635627530364375,overdue,overdue,0.20445344129554643,0.75,0.03643724696356254,32.6,11.8,12.5,83.11,1045.62,1038.88,33867.488000000005,Klient_264,Produkt_136,Skontaktuj się z klientem pilnie
99,35,10,88.2,71.8,2025-08-28,125,1.417233560090703,overdue,overdue,0.18594104308390025,1.0,0.5827664399092971,52.9,9.5,9.0,65.12,578.07,586.08,31003.632,Klient_099,Produkt_035,Skontaktuj się z klientem pilnie
106,141,12,81.6,58.8,2025-09-11,111,1.3602941176470589,overdue,overdue,0.27941176470588236,1.0,0.6397058823529411,58.6,11.1,11.0,47.72,503.22,524.92,30760.311999999998,Klient_106,Produkt_141,Skontaktuj się z klientem pilnie
239,107,9,115.2,81.6,2025-09-17,105,0.9114583333333333,due_soon,due_soon,0.29166666666666674,1.0,0.9114583333333333,65.9,7.1,5.0,92.06,464.6,460.3,30333.770000000004,Klient_239,Produkt_107,Przygotuj ofertę ponownego zakupu
44,141,10,105.6,53.9,2025-09-04,118,1.1174242424242424,due_soon,due_soon,0.48958333333333337,1.0,0.8825757575757576,74.1,9.1,8.5,48.03,407.44,408.26,30252.065999999995,Klient_044,Produkt_141,Przygotuj ofertę ponownego zakupu
296,122,8,131.1,159.8,2025-09-08,114,0.8695652173913044,due_soon,due_soon,0.0,1.0,0.8695652173913044,51.7,13.1,15.0,38.5,570.67,577.5,29856.75,Klient_296,Produkt_122,Przygotuj ofertę ponownego zakupu
36,93,6,165.2,106.3,2025-06-29,185,1.1198547215496368,due_soon,due_soon,0.3565375302663438,0.75,0.8801452784503632,60.5,10.2,11.5,40.95,466.74,470.92,28490.66,Klient_036,Produkt_093,Przygotuj ofertę ponownego zakupu
286,2,15,70.3,69.7,2025-10-07,85,1.209103840682788,overdue,overdue,0.008534850640113723,1.0,0.7908961593172119,50.2,7.7,7.0,79.86,521.78,559.02,28062.804,Klient_286,Produkt_002,Skontaktuj się z klientem pilnie
105,147,6,149.6,114.5,2025-03-24,282,1.8850267379679144,overdue,overdue,0.23462566844919786,0.75,0.11497326203208558,35.9,8.3,7.0,106.17,789.54,743.19,26680.521,Klient_105,Produkt_147,Skontaktuj się z klientem pilnie
297,14,4,265.7,341.4,2025-03-20,286,1.0764019570944674,due_soon,due_soon,0.0,0.5,0.9235980429055326,38.1,8.5,6.0,116.2,710.4,697.2,26563.320000000003,Klient_297,Produkt_014,Przygotuj ofertę ponownego zakupu
37,136,11,90.0,121.6,2025-08-22,131,1.4555555555555555,overdue,overdue,0.0,1.0,0.5444444444444445,43.6,7.3,7.0,84.69,591.01,592.83,25847.388000000003,Klient_037,Produkt_136,Skontaktuj się z klientem pilnie
176,122,28,36.2,17.9,2025-11-19,42,1.160220994475138,due_soon,due_soon,0.5055248618784531,1.0,0.839779005524862,73.7,9.6,9.0,38.02,347.68,342.18,25218.666,Klient_176,Produkt_122,Przygotuj ofertę ponownego zakupu
134,114,9,110.0,95.2,2025-06-27,187,1.7,overdue,overdue,0.13454545454545452,1.0,0.30000000000000004,43.6,9.6,11.0,51.85,557.37,570.35,24867.260000000002,Klient_134,Produkt_114,Skontaktuj się z klientem pilnie
74,10,3,265.5,16.3,2024-10-15,442,1.664783427495292,overdue,overdue,0.9386064030131827,0.375,0.33521657250470804,61.9,6.7,2.0,187.5,386.42,375.0,23212.5,Klient_074,Produkt_010,Skontaktuj się z klientem pilnie
22,63,11,95.9,71.3,2025-10-01,91,0.948905109489051,due_soon,due_soon,0.25651720542231493,1.0,0.948905109489051,65.3,13.8,15.0,23.39,360.3,350.85,22910.505,Klient_022,Produkt_063,Przygotuj ofertę ponownego zakupu
269,33,7,113.8,91.6,2025-06-29,185,1.6256590509666082,overdue,overdue,0.195079086115993,0.875,0.37434094903339177,44.4,8.0,4.0,119.64,500.44,478.56,21248.064,Klient_269,Produkt_033,Skontaktuj się z klientem pilnie
28,143,3,253.5,103.9,2025-03-12,294,1.1597633136094674,due_soon,due_soon,0.590138067061144,0.375,0.8402366863905326,58.8,13.0,14.0,24.79,351.12,347.06,20407.128,Klient_028,Produkt_143,Przygotuj ofertę ponownego zakupu
38,111,15,69.4,46.6,2025-09-16,106,1.5273775216138328,overdue,overdue,0.3285302593659942,1.0,0.4726224783861672,56.6,11.2,12.0,29.39,372.84,352.68,19961.688000000002,Klient_038,Produkt_111,Skontaktuj się z klientem pilnie
2,93,21,49.6,22.6,2025-09-23,99,1.9959677419354838,overdue,overdue,0.5443548387096774,1.0,0.0040322580645162365,54.6,9.0,9.0,40.24,348.39,362.16,19773.936,Klient_002,Produkt_093,Skontaktuj się z klientem pilnie
152,83,6,126.2,161.1,2025-05-08,237,1.87797147385103,overdue,overdue,0.0,0.75,0.12202852614896997,25.6,14.2,13.5,51.21,692.16,691.34,17698.304,Klient_152,Produkt_083,Skontaktuj się z klientem pilnie
250,114,4,199.0,171.9,2025-03-22,284,1.4271356783919598,overdue,overdue,0.136180904522613,0.5,0.5728643216080402,35.4,10.0,10.0,49.51,507.75,495.1,17526.54,Klient_250,Produkt_114,Skontaktuj się z klientem pilnie
17,122,8,118.6,109.6,2025-05-18,227,1.9139966273187186,overdue,overdue,0.07588532883642496,1.0,0.08600337268128144,35.6,13.6,13.0,37.51,482.5,487.63,17359.628,Klient_017,Produkt_122,Skontaktuj się z klientem pilnie
56,111,14,72.7,36.2,2025-09-21,101,1.389270976616231,overdue,overdue,0.5020632737276478,1.0,0.610729023383769,67.9,9.1,8.5,29.18,256.59,248.03,16841.237,Klient_056,Produkt_111,Skontaktuj się z klientem pilnie
42,122,6,155.4,64.4,2025-04-26,249,1.6023166023166022,overdue,overdue,0.5855855855855856,0.75,0.3976833976833978,58.8,8.5,7.5,37.19,278.82,278.92,16400.496,Klient_042,Produkt_122,Skontaktuj się z klientem pilnie
122,1,3,342.5,375.5,2024-12-08,388,1.1328467153284671,due_soon,due_soon,0.0,0.375,0.8671532846715329,32.9,17.3,18.0,27.38,455.94,492.84,16214.435999999998,Klient_122,Produkt_001,Przygotuj ofertę ponownego zakupu
134,122,15,68.2,54.6,2025-09-10,112,1.6422287390029324,overdue,overdue,0.19941348973607043,1.0,0.3577712609970676,47.9,9.1,9.0,37.52,327.87,337.68,16174.872,Klient_134,Produkt_122,Skontaktuj się z klientem pilnie
236,1,6,161.8,69.4,2025-04-12,263,1.6254635352286773,overdue,overdue,0.5710754017305315,0.75,0.37453646477132274,57.6,9.5,9.5,27.15,249.55,257.92,14856.192000000001,Klient_236,Produkt_001,Skontaktuj się z klientem pilnie
205,91,3,212.0,200.8,2024-11-12,414,1.9528301886792452,overdue,overdue,0.05283018867924527,0.375,0.04716981132075482,14.8,7.7,2.0,485.03,976.6,970.06,14356.887999999999,Klient_205,Produkt_091,Skontaktuj się z klientem pilnie
115,122,7,122.8,53.2,2025-09-17,105,0.8550488599348535,due_soon,due_soon,0.5667752442996743,0.875,0.8550488599348535,73.1,7.7,5.0,37.86,194.7,189.3,13837.83,Klient_115,Produkt_122,Przygotuj ofertę ponownego zakupu
71,143,6,143.2,90.9,2025-06-28,186,1.298882681564246,overdue,overdue,0.36522346368715075,0.75,0.701117318435754,56.5,9.2,10.0,24.08,230.28,240.8,13605.2,Klient_071,Produkt_143,Skontaktuj się z klientem pilnie
184,111,12,84.5,46.5,2025-09-07,115,1.3609467455621302,overdue,overdue,0.4497041420118343,1.0,0.6390532544378698,66.2,9.0,7.0,29.24,197.23,204.68,13549.816,Klient_184,Produkt_111,Skontaktuj się z klientem pilnie
137,94,4,241.3,95.6,2025-03-12,294,1.2184003315375052,overdue,overdue,0.6038126813095732,0.5,0.7815996684624948,61.7,3.2,2.5,85.37,218.5,213.42,13168.014,Klient_137,Produkt_094,Skontaktuj się z klientem pilnie
52,114,6,141.2,113.7,2025-04-03,272,1.926345609065156,overdue,overdue,0.19475920679886682,0.75,0.07365439093484394,33.1,5.5,6.0,50.61,298.74,303.66,10051.146,Klient_052,Produkt_114,Skontaktuj się z klientem pilnie
88,77,5,183.8,244.0,2025-03-11,295,1.605005440696409,overdue,overdue,0.0,0.625,0.39499455930359106,28.6,6.2,4.0,58.07,230.72,232.28,6643.2080000000005,Klient_088,Produkt_077,Skontaktuj się z klientem pilnie
198,89,4,191.0,160.6,2025-02-17,317,1.6596858638743455,overdue,overdue,0.15916230366492146,0.5,0.34031413612565453,30.7,3.5,2.5,81.74,205.83,204.35,6273.545,Klient_198,Produkt_089,Skontaktuj się z klientem pilnie
71,111,6,168.6,158.7,2025-05-20,225,1.3345195729537367,overdue,overdue,0.0587188612099645,0.75,0.6654804270462633,41.8,5.8,4.0,30.26,124.13,121.04,5059.472,Klient_071,Produkt_111,Skontaktuj się z klientem pilnie
